time	200
dz	0.02	0.02	0.02	0.02	0.02	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05
limit_depth	0.001
items	number	k_offset	center_x	center_y	delta_x	delta_y	btm_k	sfc_k	btm_z	sfc_z	container_i	container_j	local_i	local_j	dry_wet
1043	eddy_diffusivity	0.0001757320605446138	0.0002281030396825095	0.0003276930041827069	0.0004168002071513234	0.0004956542505503789	0.000591513408523393	0.0006786000158135901	0.0007058638105343338	0.0006767532369618846	0.0005948617216688391	0.0004632513179367691	0.000283443081530638	0.0001136490923294481	2.338167895604788e-005	1e-006	1e-006
1044	eddy_viscosity	0.0001492940374913813	0.0001937610547612848	0.000278307852999169	0.0003539250049982784	0.0004208003491960977	0.0005019205224821209	0.0005752766028205404	0.0005975705897492828	0.0005717667399248421	0.0005009633342491929	0.0003878172957859318	0.0002336610553789297	9.155749049298762e-005	1.887178834616982e-005	1e-006	1e-006
1044	eddy_diffusivity	0.000175566826164226	0.0002278591562710175	0.0003272845136383458	0.0004162087841984989	0.000494852862229416	0.0005902485767124622	0.0006765138719922874	0.0007027311584606933	0.0006723863430048746	0.0005891229422701049	0.0004560654447004619	0.0002747807619295616	0.0001076697876028742	2.21048564080345e-005	1e-006	1e-006
1045	eddy_viscosity	0.0001491535150402708	0.0001935539786771616	0.0002779616868112245	0.0003534235932610934	0.0004201190890208597	0.0005008405683494372	0.0005734902582406606	0.0005948842817834607	0.0005680167449305376	0.000496026870698302	0.0003816360553472436	0.0002263341742767212	8.666094369486796e-005	1.789806851935339e-005	1e-006	1e-006
1045	eddy_diffusivity	0.0001754015745496194	0.000227615638904385	0.0003268774290691534	0.0004156191339434388	0.0004940517137795527	0.0005889785720797038	0.0006744131662112249	0.0006995721136002633	0.0006679764233169308	0.0005833177591229896	0.0004487964286645104	0.000266164495215485	0.0001019115458135942	2.09597812635106e-005	1e-006	1e-006
1046	eddy_viscosity	0.0001490125302161689	0.0001933470344962089	0.0002776167060037493	0.0003529233924618573	0.0004194374800717332	0.0004997555314142742	0.0005716909885088988	0.0005921757135747072	0.0005642311448107826	0.0004910339074881624	0.0003753782483605893	0.000219054797498076	8.196161328701431e-005	1.703206921756619e-005	1e-006	1e-006
1046	eddy_diffusivity	0.0001752357791935486	0.0002273722766532554	0.0003264717384838204	0.0004150309077273821	0.0004932501551784713	0.0005877025901717499	0.0006722972607081826	0.0006963868911357132	0.000663524632706129	0.0005774461334953367	0.0004414373718857338	0.0002576040926476867	9.638522657829084e-005	1.994138330627842e-005	1e-006	1e-006
1047	eddy_viscosity	0.0001488704699950368	0.000193139945429246	0.0002772728190004443	0.0003524240068376196	0.000418754976591459	0.0004986647980796448	0.0005698782632072008	0.0005894450156714117	0.0005604109194941767	0.000485984514679514	0.0003690371351712263	0.0002118281999719099	7.746549476601676e-005	1.626836255869609e-005	1e-006	1e-006
1047	eddy_diffusivity	0.0001750687191919095	0.0002271287440190546	0.0003260673341905144	0.0004144436401408821	0.0004924475446264133	0.0005864199094112402	0.0006701655317212711	0.0006931756445884798	0.0006590321235507683	0.0005715081477779668	0.0004339803486627135	0.0002491057574370996	9.109788047891596e-005	1.904327945182832e-005	1e-006	1e-006
1048	eddy_viscosity	0.0001487267310076433	0.0001929323898036956	0.0002769298119748357	0.0003519249538732987	0.0004180710376918079	0.0004975676953892866	0.0005680513013803661	0.0005866919767352262	0.0005565569640701623	0.0004808794173529343	0.0003626070948372433	0.0002046604560053524	7.317862265560019e-005	1.560130895404343e-005	1e-006	1e-006
1048	eddy_diffusivity	0.0001748996849944448	0.0002268846627212071	0.0003256639647334983	0.0004138567637559595	0.0004916432460496934	0.0005851297384143659	0.0006680170608631327	0.0006899381254298264	0.0006544999484563397	0.0005655046546504848	0.0004264187488803915	0.0002406766328484911	8.605660399443813e-005	1.825883765438111e-005	1e-006	1e-006
1049	eddy_viscosity	0.0001485809877929997	0.0001927241834207091	0.0002765875170234633	0.0003514259392753632	0.0004173854113894008	0.0004964638153308731	0.0005662095135940122	0.0005839164651259375	0.0005526702168534265	0.0004757195285011494	0.0003560821222795686	0.0001975543661313253	6.910340246276386e-005	1.502437971377757e-005	1e-006	1e-006
1049	eddy_diffusivity	0.0001747282938655012	0.0002266398161455279	0.000325261432661657	0.0004132699324890063	0.0004908369631207144	0.0005838315973672214	0.0006658511549706247	0.0006866741788526208	0.0006499292108637391	0.000559436727774429	0.0004187455106826901	0.0002323200122522419	8.126422595406403e-005	1.758038030519262e-005	1e-006	1e-006
1050	eddy_viscosity	0.0001484333939837931	0.0001925153873006107	0.0002762458472867578	0.0003509268769971128	0.000416698050511408	0.0004953527844523334	0.0005643521633537104	0.0005811180950643961	0.0005487515870070555	0.0004705067320321353	0.0003494583869920355	0.000190514526177941	6.524295716760906e-005	1.45312872859432e-005	1e-006	1e-006
1050	eddy_diffusivity	0.000174554726474058	0.000226394276050719	0.0003248596358298779	0.0004126830451509484	0.0004900286403651677	0.0005825250470973728	0.0006636669479407214	0.0006833833511887748	0.0006453209799300442	0.0005533065825880298	0.0004109561294713462	0.0002240413002500459	7.672441892321249e-005	1.700051337150838e-005	1e-006	1e-006
1051	eddy_viscosity	0.0001482845781923055	0.0001923063245597629	0.0002759048411753317	0.0003504279069527278	0.0004160090934674838	0.0004942343543687081	0.0005624786522314479	0.0005782965841059665	0.0005448020550761451	0.0004652432476850724	0.0003427322316735219	0.0001835423529778666	6.159693820279864e-005	1.411533027277763e-005	1e-006	1e-006
1051	eddy_diffusivity	0.0001743797220557003	0.0002261484224151826	0.0003244586194081971	0.0004120962662780856	0.0004892184405502876	0.000581209795509073	0.0006614637360339297	0.0006800653102886347	0.0006406764087571095	0.0005471168294605554	0.0004030463043317822	0.0002158421630082963	7.243677299755065e-005	1.651135614687919e-005	1e-006	1e-006
1052	eddy_viscosity	0.000148135544361197	0.0001920976073657162	0.0002755648302266733	0.000349929543645037	0.0004153189769810407	0.0004931084705556391	0.0005605884899928045	0.0005754516581778463	0.0005408227709803022	0.0004599325877612175	0.0003359034317695362	0.0001766425138900256	5.816657965798319e-005	1.37704703934567e-005	1e-006	1e-006
1052	eddy_diffusivity	0.0001742044612270783	0.0002259029751358219	0.0003240587732782245	0.0004115102009154913	0.000488406877253824	0.0005798857784826508	0.0006592409427444879	0.0006767197338484658	0.0006359968496278998	0.0005408715987891663	0.0003950157711919973	0.00020772808924668	6.840273944206656e-005	1.610580773376333e-005	1e-006	1e-006
1053	eddy_viscosity	0.0001479872615144936	0.0001918898030345233	0.0002752260574925165	0.0003494320770176135	0.0004146277517743039	0.0004919746214268727	0.0005586806876853383	0.0005725824857221517	0.0005368143283369573	0.0004545781255517063	0.0003289725920947299	0.0001698178342249321	5.495048402125196e-005	1.34905851845451e-005	1e-006	1e-006
1053	eddy_diffusivity	0.0001740300835412134	0.0002256586013650642	0.0003236603832639173	0.0004109251900310788	0.0004875940101242901	0.0005785523944028396	0.0006569974050839905	0.0006733456439724926	0.0006312830006242346	0.0005345748574969604	0.0003868652413023632	0.0001997024014737723	6.462067480934274e-005	1.577666823653724e-005	1e-006	1e-006
1054	eddy_viscosity	0.0001478404098272262	0.00019168341623837	0.000274888956289836	0.0003489359696229544	0.0004139356138076592	0.0004908325435048882	0.0005567545730290895	0.0005696884566626825	0.0005327775572201225	0.0004491843743298966	0.0003219441534180259	0.000163074707647272	5.194845211822979e-005	1.327004279051235e-005	1e-006	1e-006
1054	eddy_diffusivity	0.0001738573888704515	0.0002254158945873808	0.0003232639589374313	0.0004103417775774986	0.0004867800696072588	0.0005772093334254008	0.0006547323324643313	0.0006699423232233288	0.0006265358378971619	0.000528231913104228	0.0003785999369183071	0.0001917726185105656	6.109034487022361e-005	1.551731470153735e-005	1e-006	1e-006
1055	eddy_viscosity	0.0001476951191546602	0.0001914785951799372	0.0002745536898260162	0.0003484412025603218	0.0004132421874759898	0.0004896814444585364	0.0005548089142005297	0.0005667681853350108	0.0005287121654612079	0.0004437548173507549	0.0003148231624522326	0.0001564181966293534	4.915785868059197e-005	1.310309615998373e-005	1e-006	1e-006
1055	eddy_diffusivity	0.0001736865299220089	0.0002251750290861933	0.0003228696922274917	0.0004097599413277908	0.0004859646139983818	0.0005758556637845761	0.0006524442762855967	0.000666508142087054	0.0006217550178624091	0.000521846861849045	0.0003702257928738888	0.0001839446937238158	5.780866235417818e-005	1.532098870447565e-005	1e-006	1e-006
1056	eddy_viscosity	0.0001475510793364546	0.0001912753093336544	0.0002742204807222126	0.0003479477779346825	0.0004125471526461336	0.0004885207276822127	0.00055284271068902	0.0005638202093786554	0.0005246172434120654	0.0004382923051112054	0.000307616337218806	0.0001498545230155699	4.65755460625365e-005	1.29841579630211e-005	1e-006	1e-006
1056	eddy_diffusivity	0.0001735171419534733	0.0002249359689640522	0.0003224778449320626	0.0004091796837572378	0.0004851472668275901	0.0005744906838840482	0.0006501320599669846	0.0006630413808565988	0.0006169394707916335	0.0005154230558606077	0.0003617507094297144	0.0001762259438774522	5.477191393224968e-005	1.518111965697458e-005	1e-006	1e-006
1057	eddy_viscosity	0.0001474076176913218	0.0001910732331327126	0.0002738892220353484	0.0003474552329602971	0.0004118497206880559	0.0004873493979394127	0.0005508545613082273	0.0005608424423426916	0.0005204907863791306	0.0004327983831066013	0.0003003313823176392	0.0001433897946474904	4.419669198263347e-005	1.29076894274901e-005	1e-006	1e-006
1057	eddy_diffusivity	0.0001733484339050048	0.0002246983313608084	0.0003220882912882551	0.000408600460639084	0.0004843271006814743	0.0005731132233454401	0.0006477940357414222	0.0006595395859071861	0.0006120868392047934	0.000508962312610422	0.0003531837470421994	0.0001686235516710483	5.197442869017042e-005	1.509119406682865e-005	1e-006	1e-006
1058	eddy_viscosity	0.0001472640566536625	0.0001908720859540157	0.0002735599274686462	0.0003469633190932253	0.0004111494381928229	0.0004861669813276301	0.0005488437017902428	0.0005578330868058513	0.000516330187229968	0.000427273177214085	0.0002929764571496357	0.0001370301406196926	4.201547651126706e-005	1.286842565491407e-005	1e-006	1e-006
1058	eddy_diffusivity	0.0001731796089728973	0.0002244617862692934	0.0003217010474107912	0.0004080219796906556	0.0004835035823602162	0.0005717227248686659	0.0006454293048445286	0.000656000643507177	0.0006071940571664893	0.0005024647801271868	0.0003445345010046776	0.0001611447247976529	4.94093625113098e-005	1.504502052382965e-005	1e-006	1e-006
1059	eddy_viscosity	0.0001471198622252207	0.0001906715800820363	0.0002732324031583771	0.0003464715483546369	0.0004104456462224126	0.0004849728616309648	0.0005468092798558259	0.0005547901336471855	0.0005121321824476413	0.0004217157715494534	0.0002855614777560041	0.0001307831590672686	4.002556094653736e-005	1.286142716786312e-005	1e-006	1e-006
1059	eddy_diffusivity	0.0001730100391857914	0.0002242259953417711	0.0003213158853197896	0.0004074436670583457	0.0004826759369656345	0.0005703184637962373	0.0006430368650134251	0.0006524221909698947	0.0006022572868446112	0.0004959293813501723	0.0003358146323856927	0.0001537983985121161	4.706926121923597e-005	1.50367903127475e-005	1e-006	1e-006
1060	eddy_viscosity	0.0001469747723845142	0.0001904715869541665	0.0002729065406457949	0.0003459796453782774	0.0004097380561477671	0.0004837670534500222	0.0005447513773191228	0.0005517124954011419	0.000507893815216623	0.0004161244314961945	0.0002780973710114207	0.000124657117823919	3.822006287061089e-005	1.288227889987501e-005	1e-006	1e-006
1060	eddy_diffusivity	0.0001728394164116269	0.000223990807391158	0.0003209326774698609	0.0004068651989171307	0.0004818438250758269	0.0005689004572980443	0.0006406168124595834	0.0006488029494575393	0.0005972730510837075	0.0004893540764044524	0.0003270369909730757	0.0001465942956226766	4.4946031219972e-005	1.506131139683865e-005	1e-006	1e-006
1061	eddy_viscosity	0.0001468288260626242	0.0001902721317751912	0.0002725822633822027	0.0003454874568138804	0.0004090266214896061	0.0004825500204474696	0.0005426708170341447	0.0005485999849995276	0.0005036127787222514	0.0004104972758458658	0.000270597309690138	0.0001186626367540485	3.659230048587241e-005	1.292699719954444e-005	1e-006	1e-006
1061	eddy_diffusivity	0.0001726677864325828	0.0002237562520577362	0.0003205513338413506	0.0004062863949300498	0.0004810071920321172	0.0005674692506321041	0.0006381701148427675	0.000645142698981743	0.0005922386371151492	0.0004827366530266073	0.0003182170676884936	0.0001395449048782298	4.303181485013394e-005	1.51138990798335e-005	1e-006	1e-006
1062	eddy_viscosity	0.0001466822717729069	0.000190073311674603	0.0002722594299148522	0.0003449947844281926	0.0004083112900192486	0.0004813223619849237	0.0005405688370790109	0.0005454530155451841	0.000499287032036336	0.0004048314202657269	0.0002630747285610917	0.000112810485118663	3.513509624641901e-005	1.299217072611871e-005	1e-006	1e-006
1062	eddy_diffusivity	0.0001724954414954273	0.0002235224435639299	0.0003201716880884957	0.0004057070219786581	0.0004801659764145295	0.00056602554863619	0.0006356982281189084	0.0006414419253431071	0.0005871516448478784	0.0004760737192986514	0.0003093706615535468	0.0001326628907152646	4.131817146718472e-005	1.519054170245589e-005	1e-006	1e-006
1063	eddy_viscosity	0.0001465354872112637	0.0001898752453206263	0.0002719377667614476	0.0003445012047983038	0.0004075917017594947	0.0004800842356095818	0.0005384461153668646	0.0005422714022543069	0.0004949135771103752	0.0003991222178789692	0.0002555436347138921	0.0001071131962537677	3.384160562277671e-005	1.307464282492692e-005	1e-006	1e-006
1063	eddy_diffusivity	0.0001723228257630721	0.0002232895214611476	0.0003197934186016469	0.0004051265821260618	0.0004793197548969685	0.0005645695365822858	0.0006332019494998222	0.0006377004112397271	0.0005820085486364507	0.0004693598105855573	0.0003005142446286745	0.0001259629920882001	3.979705203769345e-005	1.528752709981255e-005	1e-006	1e-006
1064	eddy_viscosity	0.0001463887372568845	0.0001896778734317694	0.0002716166739731824	0.0003440058226806256	0.0004068669504837763	0.0004788352069580817	0.0005363027815677409	0.0005390546886962732	0.0004904891521964278	0.0003933636700331845	0.0002480173716258154	0.0001015826599005112	3.270441645594328e-005	1.317179323088264e-005	1e-006	1e-006
1064	eddy_diffusivity	0.0001721502507281727	0.0002230574160355957	0.0003194158198528433	0.0004045440225836516	0.0004784674617751108	0.0005631007036676768	0.000630681431475191	0.0006339176199181775	0.0005768055127298511	0.0004625878725915935	0.000291663508578525	0.0001194591910959778	3.845974000409954e-005	1.540177388703423e-005	1e-006	1e-006
1065	eddy_viscosity	0.000146242246360947	0.0001894812012088292	0.000271295782275397	0.0003435080883233464	0.0004061365863425176	0.0004775754374279107	0.0005341397051970074	0.000535803233413298	0.0004860111227387296	0.0003875487414991088	0.0002405085932936695	9.623126482052272e-005	3.171612848114334e-005	1.328107481592212e-005	1e-006	1e-006
1065	eddy_diffusivity	0.0001719779803408487	0.0002228261334032742	0.0003190384575824767	0.0004039586968540677	0.0004776085680347269	0.0005616192396928531	0.0006281376965777982	0.0006300939730166006	0.0005715394389426233	0.0004557496320264838	0.0002828333342526392	0.0001131660566763042	3.729753280135798e-005	1.553028669246306e-005	1e-006	1e-006
1066	eddy_viscosity	0.0001460961310360047	0.0001892851456468384	0.0002709746213452744	0.00034300732355402	0.0004054000819395017	0.0004763051239557127	0.0005319580212118009	0.0005325180811205426	0.000481477756832365	0.0003816698637561853	0.0002330283752696412	9.106970418850993e-005	3.086890925370232e-005	1.34005891484788e-005	1e-006	1e-006
1066	eddy_diffusivity	0.0001718061516175679	0.0002225955759519968	0.0003186607787002457	0.000403369807420014	0.0004767424534681986	0.000560125376251293	0.0006255720794945735	0.0006262306990995174	0.0005662082905892023	0.0004488361884604768	0.0002740367462810418	0.0001070961637899113	3.630121962999841e-005	1.567083299883483e-005	1e-006	1e-006
1067	eddy_viscosity	0.0001459503769715156	0.0001890895127484123	0.0002706526169371314	0.0003425027465545838	0.0004046568373637129	0.0004750243698850978	0.0005297588517665146	0.0005292006865352325	0.0004768882180880978	0.0003757198955107826	0.0002255886385200021	8.610994424340123e-005	3.015502707994796e-005	1.352822276365433e-005	1e-006	1e-006
1067	eddy_diffusivity	0.0001716347477294128	0.0002223655155446769	0.0003182821079045638	0.0004027764348789129	0.0004758684125921619	0.0005586192348729854	0.0006229858998569079	0.0006223295088857463	0.0005608110840919743	0.0004418391438733521	0.0002652877634840662	0.0001012635844961454	3.546170817362809e-005	1.58209274161898e-005	1e-006	1e-006
1068	eddy_viscosity	0.0001458049408992344	0.0001888940656341644	0.000270329120227966	0.0003419934905448344	0.0004039061683715642	0.0004737330825827602	0.0005275430191700844	0.0005258523664871491	0.000472241614150273	0.0003696902221388462	0.0002181977674781883	8.136076747410839e-005	2.956653997662471e-005	1.36627049624552e-005	1e-006	1e-006
1068	eddy_diffusivity	0.0001714637177937811	0.0002221356736158713	0.0003179016821924942	0.000402177559914602	0.0004749856407497392	0.0005571007066230052	0.0006203801246839346	0.0006183919509404369	0.0005553467700585796	0.000434748367638616	0.0002565962457890339	9.567864682712572e-005	3.476965881118449e-005	1.597907562219949e-005	1e-006	1e-006
1069	eddy_viscosity	0.0001456598627198955	0.0001886985967156095	0.0002700034762582418	0.0003414787193311711	0.0004031474018932798	0.0004724309727878285	0.0005253109646996428	0.0005224743181504979	0.0004675376088951597	0.0003635727456653193	0.0002108641960472328	7.683137570328762e-005	2.909563182097475e-005	1.380248262076566e-005	1e-006	1e-006
1069	eddy_diffusivity	0.000171293108733149	0.000221905806045624	0.0003175187313446213	0.0004015721991798828	0.0004740933464243094	0.0005555694513363923	0.0006177552729085697	0.0006144194331171614	0.0005498149532138446	0.0004275543366980996	0.0002479721112993697	9.035217194296845e-005	3.42158799345708e-005	1.61434511717315e-005	1e-006	1e-006
1070	eddy_viscosity	0.0001455153189681245	0.0001885029526787634	0.0002696750301626835	0.0003409576421819334	0.0004023798852742965	0.0004711176097456692	0.000523062845843082	0.0005190676301910998	0.0004627762037998634	0.0003573586380401606	0.0002035926600201903	7.25274883765715e-005	2.873455319201675e-005	1.394687656199682e-005	1e-006	1e-006
1070	eddy_diffusivity	0.0001711231281487382	0.0002216757325397239	0.0003171324852522944	0.0004009594227899861	0.0004731907621069695	0.0005540249624543145	0.0006151115297338672	0.0006104132356652734	0.0005442156352949854	0.000420246669439636	0.0002394209292133252	8.529088579782035e-005	3.379125838795662e-005	1.631325537701333e-005	1e-006	1e-006
1071	eddy_viscosity	0.0001453717627283784	0.0001883072802937317	0.0002693435964487783	0.0003404301758756466	0.0004016037735292108	0.0004697933902841595	0.0005207997179786928	0.0005156346173341275	0.0004579594527923719	0.0003510412363261016	0.0001963878471824088	6.845433740566456e-005	2.847579831330926e-005	1.409503008952966e-005	1e-006	1e-006
1071	eddy_diffusivity	0.0001709543088588683	0.0002214456256969428	0.0003167427257800675	0.000400339132878132	0.0004722780700918967	0.0005524677066383037	0.0006124501362632839	0.0006063760806553191	0.0005385512316802954	0.0004128175303814833	0.0002309482122741216	8.050094101506235e-005	3.348696753034899e-005	1.648748078420496e-005	1e-006	1e-006
1072	eddy_viscosity	0.0001452297286274493	0.0001881117099100215	0.0002690088576407083	0.0003398960451587626	0.0004008189216118749	0.0004684581642019613	0.0005185218668259247	0.0005121770981072356	0.0004530899492148447	0.000344614993387474	0.0001892536803733067	6.461570444108629e-005	2.83118029837284e-005	1.424622775757118e-005	1e-006	1e-006
1072	eddy_diffusivity	0.0001707872795740571	0.0002212156388056688	0.0003163490795826925	0.0003997110057516786	0.0004713550998075687	0.0005508975072547034	0.0006097714284976	0.0006023101066399957	0.0005328247920887126	0.0004052603962016085	0.0002225585736626345	7.59867847396022e-005	3.329411200834647e-005	1.666528604132608e-005	1e-006	1e-006
1073	eddy_viscosity	0.0001450897687323175	0.0001879164390139203	0.0002686706685341599	0.0003393551818151263	0.0004000253027871448	0.0004671116751565002	0.0005162292213688883	0.0005086966384938883	0.0004481709728733061	0.0003380760407712195	0.0001821935654725303	6.1013933247139e-005	2.822291539341598e-005	1.438762229781049e-005	1e-006	1e-006
1073	eddy_diffusivity	0.0001706226895140992	0.0002209860041058925	0.0003159513759027759	0.0003990749611896443	0.0004704218198140704	0.0005493140628497732	0.0006070753229230979	0.00059821715518462	0.0005270401735071996	0.0003975707176761367	0.0002142560186263225	7.175117319077415e-005	3.318958168428952e-005	1.683156301796452e-005	1e-006	1e-006
1074	eddy_viscosity	0.0001449523444229659	0.0001877216476229473	0.0002683289880936843	0.0003388076591096592	0.0003992229899272904	0.0004657536977764831	0.0005139216157548801	0.0005051947509922706	0.0004432065972774778	0.0003314224368876345	0.0001752104785479798	5.764954237169944e-005	2.819453901209405e-005	1.451164606419533e-005	1e-006	1e-006
1074	eddy_diffusivity	0.0001704610812527225	0.0002207569332946197	0.0003155495664834085	0.0003984310853502592	0.0004694783158077516	0.0005477171083911499	0.0006043616245008489	0.0005940990049574213	0.0005212021663018647	0.0003897462115332368	0.0002060440469613079	6.779471616965058e-005	3.315621133873042e-005	1.697741232393584e-005	1e-006	1e-006
1075	eddy_viscosity	0.000144817802555717	0.000187527522969871	0.0002679839472815757	0.0003382537428810675	0.0003984121908540065	0.0004643840353506484	0.0005115986871283462	0.0005016725826788529	0.0004382011881847904	0.0003246540686284628	0.0001683069879461192	5.452137115193917e-005	2.822063423223364e-005	1.461921324408856e-005	1e-006	1e-006
1075	eddy_diffusivity	0.0001703028626860764	0.0002205286465539055	0.0003151438053336165	0.0003977796908545434	0.0004685248321828476	0.0005461064125504896	0.0006016299065196044	0.0005899570048971975	0.0005153159045171254	0.0003817867447601578	0.0001979256789922414	6.411604875860079e-005	3.318689851103145e-005	1.710390902461042e-005	1e-006	1e-006
1076	eddy_viscosity	0.0001446863836731753	0.0001873342364086834	0.0002676357149283307	0.0003376936033376262	0.0003975928262967102	0.0004630018399602266	0.0005092588728371183	0.0004981297707426926	0.0004331583256390539	0.000317772397239726	0.0001614857248519473	5.1626841081209e-005	2.829543173967632e-005	1.471139935926064e-005	1e-006	1e-006
1076	eddy_diffusivity	0.0001701483166874743	0.0002203013453926	0.0003147342909947942	0.0003971209778639871	0.0004675612757185888	0.000544480978192055	0.0005988783313317963	0.0005857907283458717	0.0005093855982132484	0.0003736940357529512	0.0001899040089403693	6.07121386840982e-005	3.327485859854288e-005	1.721231790951378e-005	1e-006	1e-006
1077	eddy_viscosity	0.0001445580773357144	0.0001871418147801976	0.0002672844136265918	0.0003371273233618251	0.000396764686202268	0.0004616061260444374	0.0005069003117064532	0.0004945654642912126	0.0004280818010220321	0.0003107816647791734	0.0001547504347168403	4.896195770269323e-005	2.84127894465811e-005	1.478912442908423e-005	1e-006	1e-006
1077	eddy_diffusivity	0.0001699974309801484	0.0002200750613749983	0.0003143211676334289	0.000396455043846798	0.0004665873993967481	0.000542839646315922	0.0005961047102323461	0.0005815991746702834	0.0005034157059803782	0.0003654730730870154	0.0001819834413816221	5.757828854374049e-005	3.341286862597597e-005	1.730372090181596e-005	1e-006	1e-006
1078	eddy_viscosity	0.0001444327380256226	0.0001869503396209863	0.0002669304945522867	0.0003365554596217442	0.0003959281606489515	0.0004601967019536103	0.0005045218127517993	0.0004909786963826785	0.0004229748899366338	0.0003036877769039376	0.0001481049869115576	4.652102403210755e-005	2.856684302716784e-005	1.485355832614357e-005	1e-006	1e-006
1078	eddy_diffusivity	0.0001698500344381314	0.0002198498903864973	0.000313904965823456	0.0003957825434335715	0.0004656036619416769	0.0005411821915458604	0.0005933076426472915	0.0005773812067668169	0.0004974100798620755	0.0003571308016974736	0.0001741685266195626	5.470779879631621e-005	3.359403226127655e-005	1.737949374786872e-005	1e-006	1e-006
1079	eddy_viscosity	0.0001443101240037611	0.000186759887394332	0.0002665744799979667	0.0003359786260415815	0.0003950837375313885	0.0004587735357129927	0.000502122184235343	0.0004873679695990874	0.0004178402983790891	0.0002964993137195282	0.000141554880396968	4.429772948381787e-005	2.875224675611235e-005	1.490582734740837e-005	1e-006	1e-006
1079	eddy_diffusivity	0.0001697058427810131	0.0002196259223463837	0.0003134862997705491	0.0003951041985869629	0.0004646106371075625	0.000539508576280282	0.000590485727116863	0.0005731350637009954	0.0004913719020565082	0.0003486773116184191	0.0001664657313222159	5.209324831774116e-005	3.381206304527681e-005	1.744096095869758e-005	1e-006	1e-006
1080	eddy_viscosity	0.0001441898304489813	0.0001865704107333767	0.0002662167833532837	0.0003353973219502131	0.0003942318660982074	0.0004573366900926445	0.0004997002985671594	0.000483731444576004	0.0004126800947078312	0.0002892266985591416	0.0001351066224785442	4.228475682679044e-005	2.896409743325016e-005	1.494735512459634e-005	1e-006	1e-006
1080	eddy_diffusivity	0.0001695643799471457	0.0002194031015521592	0.0003130656556127291	0.0003944205965079138	0.0004636088532020978	0.0005378188743355318	0.0005876376376176488	0.0005688585824173269	0.0004853036049120705	0.0003401248604820831	0.0001588827079515422	4.972603218943228e-005	3.406119489634042e-005	1.748979668155457e-005	1e-006	1e-006
1081	eddy_viscosity	0.0001440713495500631	0.0001863817319579645	0.00026585761437145	0.0003348118035959908	0.0003933727910075324	0.0004558860387509997	0.0004972545760151405	0.000480066258020096	0.0004074954640750341	0.0002818831652700737	0.0001287686405241933	4.047403647599115e-005	2.919763593140096e-005	1.497936262866683e-005	1e-006	1e-006
1081	eddy_diffusivity	0.0001694250487606052	0.0002191812190555378	0.0003126432800156204	0.0003937320385392667	0.0004625985979383352	0.0005361129371365403	0.000584761516415412	0.0005645483957392104	0.0004792065821448288	0.0003314890110305313	0.0001514293669245813	4.759666074006421e-005	3.433583118337267e-005	1.752743676130239e-005	1e-006	1e-006
1082	eddy_viscosity	0.0001439541162902269	0.0001861935593748765	0.0002654969764568287	0.0003342221182183994	0.000392506630738483	0.0004544214066768199	0.0004947832484043585	0.0004763686383104616	0.0004022857257606603	0.0002744826843387113	0.0001225503075654207	3.885670775376926e-005	2.944825360815292e-005	1.500308600597968e-005	1e-006	1e-006
1082	eddy_diffusivity	0.0001692871847728764	0.0002189599318310035	0.0003122191769827432	0.0003930385802339465	0.0004615800106452899	0.0005343905588732051	0.0005818552841722083	0.0005602000683158114	0.0004730800332409566	0.0003227861922783836	0.0001441167307403458	4.569471398922163e-005	3.463055224325752e-005	1.755533488966792e-005	1e-006	1e-006
1083	eddy_viscosity	0.0001438376994990028	0.0001860057328327174	0.0002651350535296072	0.0003336286508246834	0.0003916340405017636	0.000452943376391885	0.0004922853562955812	0.0004726350288899293	0.0003970483923013956	0.000267039182014344	0.0001164618774190779	3.742353821159146e-005	2.97114375352061e-005	1.501949816698232e-005	1e-006	1e-006
1083	eddy_diffusivity	0.0001691502809360289	0.0002187390515437595	0.0003117935628005232	0.0003923406743525619	0.000460553861837913	0.0005326524245798188	0.0005789178126061813	0.0005558094177060501	0.0004669210329936342	0.0003140327812188967	0.0001369568576834191	4.400933476182227e-005	3.494005094954154e-005	1.757463517631782e-005	1e-006	1e-006
1084	eddy_viscosity	0.0001437219001003686	0.0001858182368519038	0.0002647721077368415	0.0003330319638092125	0.0003907559942787121	0.0004514530028690621	0.0004897603157223785	0.0004688614213010703	0.0003917789015662865	0.0002595666977803019	0.0001105145374436396	3.616477313545442e-005	2.998263554567448e-005	1.502934659671198e-005	1e-006	1e-006
1084	eddy_diffusivity	0.0001690141031406266	0.0002185185599900946	0.0003113667457487073	0.0003916389822599144	0.0004595212968987734	0.0005308997748834992	0.0005759484149846472	0.0005513717300438623	0.0004607242164270491	0.0003052452880053558	0.0001299629038653481	4.252905170984012e-005	3.52589740423245e-005	1.758621664459641e-005	1e-006	1e-006
1085	eddy_viscosity	0.0001436066895787439	0.0001856310832165868	0.000264408290938502	0.0003324325611805226	0.0003898734800681643	0.0004499515102605135	0.0004872079332896339	0.0004650439409093763	0.0003864717070509589	0.0002520805323311725	0.0001047208884934818	3.507055559881048e-005	3.02578682727969e-005	1.503332940592722e-005	1e-006	1e-006
